Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
364,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
365,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
366,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
367,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
368,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
369,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
370,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
371,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
372,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
373,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
374,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
375,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
376,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
377,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
378,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
379,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
380,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
381,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
382,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
383,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
384,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
385,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
386,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
387,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
388,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
389,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
390,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
391,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
392,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
393,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
394,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
395,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
396,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
397,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
398,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
399,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
400,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
401,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
402,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
403,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
404,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
405,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
406,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
407,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
408,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
409,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
410,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
411,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
412,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
413,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
414,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
415,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
416,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
417,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
418,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
419,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
420,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
421,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
422,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
423,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
424,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
425,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
426,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
427,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
428,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
429,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
430,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
431,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
432,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
433,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
434,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
435,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
436,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
437,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
438,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
439,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
440,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
441,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
442,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
443,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
444,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
445,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
446,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
447,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
448,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
449,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
450,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
451,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
452,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
453,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
454,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
455,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
456,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
457,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
458,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
459,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
460,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
461,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
462,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
463,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
464,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
465,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
466,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
467,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
468,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
469,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
470,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
471,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
472,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
473,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
474,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
475,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
476,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
477,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
478,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
479,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
480,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
481,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
482,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
483,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
484,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
485,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
486,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
487,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
488,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
489,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
490,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
491,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
492,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
493,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
494,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
495,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
496,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
497,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
498,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
499,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
500,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
501,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
502,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
503,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
504,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
505,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
506,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
507,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
508,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
509,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
510,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
511,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
512,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
513,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
514,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
515,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
516,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
517,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
518,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
519,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
520,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
521,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
522,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
523,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
524,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
525,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
526,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
527,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
528,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
529,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
530,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
531,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
532,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
533,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
534,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
535,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
536,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
537,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
538,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
539,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
540,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
541,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
542,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
543,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
544,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
545,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
546,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
547,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
548,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
549,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
550,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
551,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
552,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
553,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
554,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
555,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
556,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
557,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
558,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
559,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
560,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
561,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
562,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
563,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
564,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
565,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
566,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
567,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
568,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
569,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
570,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
571,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
572,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
573,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
574,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
575,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
576,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
577,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
578,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
579,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
580,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
581,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
582,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
583,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
584,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
585,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
586,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
587,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
588,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
589,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
590,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
591,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
592,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
593,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
594,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
595,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
596,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
597,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
598,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
599,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
600,1,4,300,0,ACCELERATING,false,0,5,4,3,4,,,6,3,64
